text,label
Doctypes are irrelevant,0
html5 is compatible with xhtml on purpose.,0
I wouldn't go as far as saying irrevelant,0
87023425f8584ab838d4216538dad957: I'm hoping this doctype outlives version 5 and that backwards compatibility,0
"They have exactly one purpose, and that's to keep you out of quirks mode in text/html",0
"well, the new doctype is supposed to be the one doctype to rule them all.",0
87023425f8584ab838d4216538dad957: for a long time I hope :-),0
me too,0
jn: you there?,0
newp,0
ew vags are gross,0
do you have a penis,0
"Hmm, did you just experience one for the first time?",0
yes ?,0
"Well, considering what you said about other genitalia, I don&apos;t know if I want to expose mine to such verbal abuse",0
I&apos;m not letting you know about my penis,0
good,0
so you do have a penis,0
penis are delish,0
dont you agree,0
?,0
"hhmmm, sugar ?",0
"Meh, never really tried them",0
i want yours,0
you should,0
Though I had this amazing idea,0
I wanna like get a hotdog bun,0
and like put my penis in it,0
And like decorate it with mustard and such,0
Just because,0
"Awwww, yeah",0
chicken,0
cow,0
pig,0
leperchaun,0
horse,0
chewbacca,0
sasquatch,0
fish,0
big foot,0
shark,0
snowman,0
sting ray,0
blur,0
blur,0
blue,0
blue ray!,0
blue sky!,0
yellow,0
pee!,0
hahahahaha,0
lmao,0
brown,0
green,0
shit!,0
weed,0
white!,0
really? omg lol,0
hahahaha,0
semen?,0
lol,0
i was waiting for you to say coke,0
lol,0
hahahaha,0
ok fine coke,0
lol,0
boys!,0
lmao,0
what about em?,0
they are a big girlfucker,0
I&apos;m a girl lol,0
bye,0
gi,0
hi,0
asl?,0
:D,0
:D:D:D:D:D:D:D:D:D,0
that&apos;s my fave smiley,0
:D:D:D:D:D:D:D:D:D,0
Thanks!,0
and my favourite letter is the squiggly ~~~~~~~~~~~~~~~~,0
~~~~~~,0
asl??,0
18/f/i don&apos;t like to say.,0
you?,0
23 m,0
how r u?,0
"if u dont like , thats ok",0
it doesnt matter,0
i am okay... how are you?,0
I am tired..but getting better,0
cool,0
u dont wanna continue the conversation??,0
is there something make u uncomfortable?T.T,0
"no, i&apos;m just having a convo with a friend at the same time.",0
sorry.,0
its ok!,0
What do u like to do,0
for killing time,0
i like to write. I&apos;m a writer.,0
?,0
wow!,0
cool!,0
great!,0
What kind of u write?,0
"i write horror, thriller and dark fantasy mostly.",0
what give u inspiration?,0
when u write,0
"hm... humanity does. I watch people a lot, and the way I see people interact helps me. Also the human mind - one thing that really drives my writing is the question: &quot;what would a person do, feel and think in this situation? How far will people go in an extreme situation?&quot;",0
hii,0
asl?,0
m/f,0
f,0
u?,0
m,0
age,0
age?,0
u first,0
20,0
nu,0
13,0
cool,0
u name,0
Sarah,0
u?,0
vishu,0
do you shave your cock?,0
u wanna cock,0
hey,0
hello,0
whats up,0
nothinn are you a  guy or girl,0
girl lol,0
lol wow thats surprising,0
where are you from,0
us you,0
same.. missouri,0
haha why is that surpising,0
cuz everyone just comes in and says asl and then i tell them and they just leave cuz theyre all dudes,0
haha so i&apos;m guessing your a guy?,0
yea,0
lol,0
if ya couldnt tell..,0
i can tell,0
lol how old are yo,0
u,0
i&apos;m 18 you,0
20,0
so let me ask you right now.. are you a super model?,0
cool,0
haha,0
haha what?,0
noting,0
[http://twitter.com/Tadeo47] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/SheflrMo,0
[http://twitter.com/Lorrie77] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/7xiJISIX,0
[http://twitter.com/Clear2] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/4yErefLu,0
[http://twitter.com/Tague2] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/vCmi1CTy,0
[http://twitter.com/Eve346] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/7EJAJuq5,0
[http://twitter.com/Sevy8] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/Ny8yDoCt,0
[http://twitter.com/Gun134] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/AMIDM4ds,0
[http://twitter.com/Alanas4] Structured Data | Employing Microformats &amp; Structured Data For Enhanced Search Engine Visibility http://t.co/yw4vIVbI,0
hi,0
?? ?,0
hi,0
asl,0
:) 19 f turkey,0
m,0
u?,0
you ?,0
I&apos;m f,0
m 20 london,0
from and age? ?,0
ur name?,0
20 london,0
"fatma ,",0
yours name :),0
james,0
:),0
nice name,0
cool,0
you have msn ??,0
messenger ???,0
ty  :),0
you have msn *,0
ty?,0
ya,0
thnxk you,0
can you give me :),0
wat?,0
only friendly,0
<email/>,0
can you add me ???,0
fine,0
yes or no ?,0
can you add me,0
?  ? ??? ? ? ?,0
wat happened?,0
ah BB stupid :D D:,0
hi,0
Hi,0
asl?,0
m,0
u,0
age?,0
f,0
17,0
age,0
u,0
15,0
where do you live?,0
uk,0
and u,0
norway,0
did u have msn,0
yes,0
do you?,0
yes,0
wanna talk on msn,0
okey sure,0
give me yours,0
ok,0
<email/>,0
is rom your last name?,0
yes,0
wy,0
no just asking,0
ok,0
done,0
"spike! sure, write doesn't change the buffer",0
spike! you could try using tee as part of your filter (see tee(1)),0
"raf256! if you're using vim7, :help match",0
sqweek: and is it doable in vim6?,0
raf256: see also :h :syn-keyword,0
"ok, so I do:",0
:syntax keyword keyword2 class namespace,0
and now I have keywords in group &quot;keyword2&quot;,0
how to display them with green backgrund?,0
:help highlight,0
"but, it may well not be that simple",0
I need to append it to end of c++ syntax highlight,0
put it in ~/.vim/after/syntax/cpp.vim,0
"(put your new commands in, that is)",0
what would be the commend to set background of &quot;keyword2&quot; ?,0
depends,0
:highlight keyword2 ctermbg=green,0
that should do it in a terminal,0
yes,0
can I put the :syntax keyword keyword2 class namespace there as well?,0
yes,0
it worked!,0
\o/,0
guess you can get away with it for class/namespace,0
is it harder for some cases?,0
"yeah, if you wanted to say highlight all occurences of the number 12, you have to account for all the contexts 12 can appear in",0
(which you'd work out by diving into the c++ syntax file),0
"(12 is a stupid example of course, a more practical case is highlighting tabs in a makefile",0
speaking of,0
how to make another bacground for &quot;class&quot; when it is in a comment,0
like for XXX or TODO,0
"hi, how can I make vim always use the currently open file's folder as the current path? I'm using gnome on linux, and when I right-click on a file and choose &quot;Edit with GVim&quot;, the default path is always $HOME, which is useless when I want to run ctags on the current folder.",0
how to run vim telling it to execute start.vim ?,0
start.vim will contain command like  :e foo  :e bar  to open few files in the vim,0
"ah, -S",0
"It is weird that utf-8 works in linux by default, I cannot get it to work in windows",0
"<a href=""http://www.vim.org/tips/tip.php?tip_id=271"">http://www.vim.org/tips/tip.php?tip_id=271</a> yeh",0
65325d50b2e25aca54bc871b89758c9c_: you should just put your e-mail into the design principles,0
all of it?,0
more or less,0
i mean it'll need editing,0
yeah,0
but it would give the context people are asking for,0
even if they don't agree with it,0
obviously the part where I say which principles are better or worse shouldn't be pasted in,0
sure,0
i'd just drop the ones that didn't work,0
or fix them so they can,0
sections 1 and 2 seem like the best fits,0
though they are awfully long,0
"anyway, I guess that seems like a good idea",0
or at the very least I could write an introductory section that addresses the same points,0
"by the way, the prediction that &quot;you can't please everyone&quot; would draw objections was fulfilled",0
though I was surprised that the objection came from Sam,0
?ÓÔ‡,0
"Punko: <a href=""http://www.lifehacker.com/software/linux/how-to-install-linux-on-a-usb-drive-160132.php"">http://www.lifehacker.com/software/linux/how-to-install-linux-on-a-usb-drive-160132.php</a>",0
hopla,0
Luda_Glawa kvo stana,0
‡ÏË ÌË?Ó,0
ÔÓ ÚÓ˜ÌÓ ÛÚ?Â ?Â ?‡Á·Â?‡,0
Lord_Sithius blagodarsko,0
Luda_Glawa:  edno diablo ?,0
"[Deathmaster], ÒÚ‡‚‡",0
Ó·‡˜Â ‰‡È ‰‡ ÒÂ Ó·Á‡ÎÓÊËÏ Ô?Â‰Ë ÚÓ‚‡,0
??,0
ÒÔÓ?Â‰ ÚÂ· ÒÎÂ‰ ÍÓÎÍÓ ‚?ÂÏÂ ?Â Á‡·ËÂ Ò??‚??‡?,0
:-))),0
20 ÏËÌÛÚË?,0
Ì?Ï‡ ‰‡ Á‡·ËÂ,0
‚˜Â?‡,0
Ë„?‡?,0
ÔÓ‚Â˜Â? ÔÓ-Ï‡ÎÍÓ?,0
˜‡Ò Ë ÌÂ?Ó,0
ÌÂ Á‡·Ë,0
:),0
?Ï,0
haha,0
ÁÌ‡˜Ë ÚË ÒË Á‡ ÔÓ‚Â˜Â,0
·Â ‰‡È Ò‚?,0
‡Á ÁÂ? Ô??˜Í‡Ú‡,0
Ò? ‰‡ ÁÂÏ‡ ‡ÏÛÎÂÚ‡,0
?‡??‡?‡?‡,0
Ë ‰‡ ?Ó‰ËÏÂ ‰‡ ·ËËÈÏ,0
Ô?ÓÒÚ‡Ú‡,0
ÓÍ,0
Ô?ÓÒÚ‡Í‡,0
‡Â Ô?‡‚Ë Ë„?‡,0
Ë Ë‰‡,0
:),0
ÔÛÒÍ‡Ï,0
proba 123321,0
Í,0
„ÓÚÓ‚‡ ÎË Â,0
?‚ÌÓ,0
Ë‰‡,0
Luda_Glawa:  proba2 123321,0
k,0
haha,0
pingvate li se,0
:D,0
ne,0
toi shte prawi igra,0
;-),0
Luda_Glawa:  ae be,0
az izlqzho,0
shto ne idvash,0
e kade e igrata?,0
predi malko probva li,0
ami gledah gledah,0
sq q nqma,0
ne mi pokazwa igra s takowa ime,0
trqq da napishesh gore,0
waobshte nikakwa proba nqmashe,0
dirketno,0
ahaaa,0
4ek sq,0
ok,0
pak pravq,0
ponejhe,0
ne mi baca alt i taba,0
4ekam 3 min,0
da doidesh,0
pak sushto,0
leka guys,0
proba2 123321,0
leka,0
leka Punko,0
ok,0
4ek,0
ok,0
of ae dai da vidim,0
ok,0
"[Deathmaster], oprawi level restrictions",0
4e ne gi pokriwam,0
;-),0
tei li,0
mda,0
az sym 23 level,0
ma proba2 sa vidq taka li,0
da,0
no mi kaza,0
ok 4ek pak pravq,0
4e ne pokriwam iziskwaniqta,0
naprawi razlikata w levelite da moje da e golqma,0
4e tim oje da si 50 level,0
;-),0
69b0d3dfe919a6b860a9fac82de52a7e: I'm writing &lt;select required&gt; checking for the validator and I the spec seems quite clear but I want to doublecheck,0
"so, question:",0
"the following should be valid, right?",0
&lt;select required&gt;,0
&lt;option&gt;&lt;/option&gt;,0
&lt;/select&gt;,0
and the following should not be?,0
&lt;select required&gt;,0
&lt;option value=1&gt;foo&lt;/option&gt;,0
&lt;/select&gt;,0
"i assume we're ignoring the &lt;option&gt; here, right? attribute-wise?",0
or should i check the option requirements too,0
"there are not requirements on the option in that case, as far as I can see",0
"so, no, anyway, you don't need to check the option requirements for that first case",0
I just meant is is valid as far as the select goes,0
"in the first case, the option has to have a value=&quot;&quot; if its contents aren't &quot;&quot;.",0
"the second one is invalid, indeed",0
"so yes, valid and not valid",0
the first might want to emit a warning that the author probably forgot to give the text of the placeholder label option,0
dunno how much linting you're doing,0
OK,0
hmm,0
but now I do think I'm misunderstanding something,0
"which ish, how do you give the text of the placeholder label option",0
looks back at the spec,0
in the label=&quot;&quot; or textContent of the &lt;option&gt;,0
ok,0
"but the spec says, &quot;if the value of the first option element in the select element's list of options (if any) is the empty string, and that option element's parent node is the select element (and not an optgroup element), then that option is the select element's placeholder label option.&quot;",0
should that be &quot;is *not* the empty string&quot;?,0
sorry afk brb,0
ok,0
"69b0d3dfe919a6b860a9fac82de52a7e: (when you get back), so it seems like maybe it should say that the value attribute is empty (or not specified), but the option must have textContent",0
"because, unless I'm missing something, I don't see how the option element can serve as an actual placeholder label option if the &quot;value of the option element&quot; (= &quot;the value of the value attribute, if there is one, or the textContent of the element, if there isn't&quot;) has to be the empty string",0
"in other words, the current spec text seems to require the following to be reported as invalid",0
&lt;select required&gt;,0
&lt;option&gt;Choose one of the following&lt;/option&gt;,0
&lt;option value=1&gt;foo&lt;/option&gt;,0
&lt;option value=2&gt;bar&lt;/option&gt;,0
&lt;/select&gt;,0
"because it must have a placeholder label option, but the value of the first option element is not the empty string, so it does not have a placeholder label option",0
a9b326df4e6da61c5b6f5e1058be83a2: back,0
hey,0
"a9b326df4e6da61c5b6f5e1058be83a2: right, if you have required in that case you also have to have &lt;option value=&quot;&quot;&gt;label&lt;/option&gt;",0
"required=&quot;&quot;, i mean",0
ok,0
because otherwise there's no point having required=&quot;&quot; -- it'd be required anyway,0
you can't _not_ give a value in that case,0
so marking it required=&quot;&quot; is worthless,0
"right, but that's not what the spec seems to say",0
oh?,0
looks,0
"in that case, it doesn't have a placeholder label option, and it must have a placeholder label option, right?",0
"it doesn't have one because the value of the first option is &quot;1&quot;, so the first option is not a placeholder label option",0
oh,0
but the first option has no value attribute‚Ä¶,0
the value of the second option is 1,0
oh,0
sorry,0
i mean the value of the first option is &quot;Choose one of the following&quot;,0
yeah,0
OK,0
I think I see what the purpose of this is now,0
"you probably want the validator to notice when the first one have a value=&quot;non-empty&quot; and give a distinct error than the case where it is simply missing a value=&quot;&quot; (but has textContent, as opposed to &lt;option label=&quot;choose one of the following&quot;&gt;, which would be fine)",0
because the error message would be confusing otherwise,0
OK,0
"so sorry if I'm being daft here, but if the following is not OK, what should it be changed to?",0
&lt;select required&gt;,0
&lt;option&gt;&lt;/option&gt;,0
&lt;option value=1&gt;foo&lt;/option&gt;,0
&lt;option value=2&gt;bar&lt;/option&gt;,0
&lt;/select&gt;,0
"it's fine, from a validation point of view",0
"OK, but what I'm getting at is, the spec currently says that for an option to be a placeholder label option, its &quot;value&quot; must be the empty string",0
"where &quot;value&quot; is defined as &quot;the value of the value attribute, if there is one, or the textContent of the element, if there isn't&quot;",0
right,0
"(hm, we should probably strip spaces before and after the textContent, for sanity, so that omitting the &lt;/option&gt; in the case above doesn't matter, but that's another story)",0
(i'll file a bug),0
so that would seem to mean that &lt;option value=&quot;&quot;&gt;label&lt;/option&gt; cannot be a placeholder label option,0
sure it can,0
value=&quot;&quot; is good,0
OK but the &quot;value&quot; of the option is non-empty,0
because it has textContent,0
"the value is the value of the value attribute, if there is one",0
ah,0
yeah,0
thanks for your patience :),0
no worries,0
"this stuff is inane, and i make enough mistakes that half the time your questions are just pointing out mistakes i made :-)",0
heh,0
"not sure that's true, but thanks for saying it :)",0
I wish there was a way to do,0
X-viewport: content=&quot;width=device-width&quot; in HTTP headers,0
"69b0d3dfe919a6b860a9fac82de52a7e: so why not have the spec say that for &lt;select required&gt;, its first option child must have a value=&quot;&quot; attribute specified?",0
"a9b326df4e6da61c5b6f5e1058be83a2: we could do that, but in the case of &lt;option label=&quot;..&quot;/&gt; it's a bit ugly to require an otherwise redundant value=&quot;&quot; as well",0
OK,0
I will implement it as currently specced so that we have something concrete to test with in the validator,0
cool,0
i just filed a bug about the definition of /option label/ that you might want to look at,0
"but I should point out to you that as far as I can see, the spec currently doesn't say anything about the label attribute providing the text for the placeholder label option",0
"OK, I'll look at that bug",0
looks,0
it doesn't say anything special about the placeholder label option vs other options as far as rendering goes,0
123,0
hi,0
??,0
from?,0
hi,0
where,0
u,0
god,0
shandong,0
now  in wuhan,0
and  you,0
??,0
???,0
hehe,0
change  people,0
?,0
??????,0
?? ?????????,0
???,0
??,0
????,0
????,0
?  ??????,0
??????,0
????   ??,0
hehh????,0
?????? ?,0
?,0
?????,0
???????,0
??,0
??,0
????????????,0
?????,0
????????,0
????????,0
????,0
? ??iao,0
???????,0
?????????,0
??qq?,0
1005093945,0
??????  ?????,0
??????,0
???,0
?,0
???? ??????,0
??  ????? ???,0
?  ??,0
edb259c0e0038f38bb200bc20c8cbf7e: why should getElementsByTagNameNS throw?,0
edb259c0e0038f38bb200bc20c8cbf7e: i thought implementors didn't want to guarentee which element is returned because it allowed for optimization,0
edb259c0e0038f38bb200bc20c8cbf7e: is step 3 unclear in createElementNS? i guess i need to specify what it means similar to how html5 defines &quot;split on spaces&quot;,0
"73eaf221abca1b8244e34b0b9e76ac46, step 2 already talks about localName",0
"73eaf221abca1b8244e34b0b9e76ac46, it does not throw now if you use a tagName of &quot;&gt;&quot; or something?",0
"73eaf221abca1b8244e34b0b9e76ac46, as for getElementById, I heard different arguments on that",0
"edb259c0e0038f38bb200bc20c8cbf7e: oops, that should be qualifiedName",0
"Hixie, it would be good to still split on spaces then, to allow for extensibility",0
edb259c0e0038f38bb200bc20c8cbf7e: getElementsByTagNameNS('&gt;') does not throw no,0
k,0
"73eaf221abca1b8244e34b0b9e76ac46, I think Opera and Safari at least always return the first",0
"73eaf221abca1b8244e34b0b9e76ac46, and Maciej said he'd like that to be specified",0
getElementById?,0
yeah I think that should be spec'd,0
I think you have to return first or at least something very close to it for web compat,0
you mean return the first element in the document with a given ID?,0
http://lists.w3.org/Archives/Public/public-webapi/2007Jan/thread.html#msg118,0
"Yeah, that's necessary for Web compat",0
"if you don't always return the first in the document, Amazon breaks",0
I'm told Gecko sometimes does something differently when mutations are evolved,0
that's not true anymore,0
s/evolved/involved/,0
cool,0
I seem to recall having this discussion a few months ago,0
I recall this as well,0
"me too, though I'm not sure the above URL is that discussion",0
"anyways, 73eaf221abca1b8244e34b0b9e76ac46 didn't spec it as such, which is why we're having it again :)",0
hmm. the test results at http://www.paciellogroup.com/blog/misc/longdesc.html no longer match I8b2,0
IE8b2,0
"ok, fixed getElementById",0
"73eaf221abca1b8244e34b0b9e76ac46, qualifiedName should not match NCName as then it can't contain a &quot;:&quot;",0
Hixie: is there any scenario where black box testing could distinguish between the tree builder managing text node coalescing in using an internal buffer and late-inserting text nodes and early-inserting text nodes and appending to them while in the tree?,0
s/in using/using/,0
edb259c0e0038f38bb200bc20c8cbf7e: good point,0
fixed,0
b8810fee2f4a71f849f3f7409546d1d9: i guess you could have a setInterval that inspects the text node,0
"73eaf221abca1b8244e34b0b9e76ac46, might be better to use QName instead of Name ?",0
edb259c0e0038f38bb200bc20c8cbf7e: QName is NCName | PrefixedName,0
73eaf221abca1b8244e34b0b9e76ac46: ah. I hadn't thought of that,0
"73eaf221abca1b8244e34b0b9e76ac46: however, the spec doesn't specify when the parser has to yield to let timeouts and intervals run",0
"73eaf221abca1b8244e34b0b9e76ac46, yeah, so checking for that instead of Name and PrefixedName is a) less confusing and b) shorter",0
"so one could just pretend that when the parser yields, it hasn't seen the text at all yet",0
edb259c0e0038f38bb200bc20c8cbf7e: but it should throw different exceptions (or well it does now),0
edb259c0e0038f38bb200bc20c8cbf7e: i'm considering dropping error checking altogether,0
"as far as I can tell, the parser only needs to yield when it sees a &lt;/script&gt; end tag",0
"and otherwise, yielding is up to the implementation",0
which makes me wonder if Web compat requires some level of discretionary yielding,0
there are libraries that poll the dom every X ms for an element,0
"73eaf221abca1b8244e34b0b9e76ac46, I see, woefully over engineered",0
edb259c0e0038f38bb200bc20c8cbf7e: indeed,0
edb259c0e0038f38bb200bc20c8cbf7e: it's because namespaces are optional in dom3 core,0
right now i just want to spec how things work,0
"ok, well, keep notes :)",0
i am :),0
"73eaf221abca1b8244e34b0b9e76ac46: is the compat requirement that parser must yield every Y ms or is the compate requirement that whenever the parser yields for the CSS formatter, intervals must fire, too?",0
b8810fee2f4a71f849f3f7409546d1d9: don't know,0
b8810fee2f4a71f849f3f7409546d1d9: for the library point of view it just wants to get the element as soon as it's available,0
ok. I guess I should check if Hixie has already specced this,0
"73eaf221abca1b8244e34b0b9e76ac46: yeah, but is it only to keep up with layout?",0
is there any way to opt in to getting mutation events for parser-initiated insertions?,0
b8810fee2f4a71f849f3f7409546d1d9: no i think it's mainly to have e.g. buttons do something before the page has finished loading,0
73eaf221abca1b8244e34b0b9e76ac46: isn't that keeping up with layout?,0
b8810fee2f4a71f849f3f7409546d1d9: i guess,0
"in Gecko, the yielding from the parser depends on the user event queue",0
b8810fee2f4a71f849f3f7409546d1d9: You're aware that you have a doppelganger here in Oslo,0
I got a bit freaked out when he got of at the bus stop next to Opera,0
0da07476c4bd14079ce4032a6f280e17: I wasn't aware,0
He was so similar I tried to say hi to him,0
at which point he looked at me as if I was a loonie,0
"heh, https://bugzilla.mozilla.org/show_bug.cgi?id=243519 is fixed",0
I think this means I can simplify my CSS when Firefox 3.1 is reasonably deployed,0
"don't speak too soon, it already bounced out of the tree once :-)",0
"data:text/html;charset=utf-8,&lt;!DOCTYPE html PUBLIC &quot;-%2F%2FW3C%2F%2FDTD HTML 4.01%2F%2FEN&quot;&gt;%0D%0A&lt;style type%3D&quot;text%2Fcss&quot;&gt;%0D%0Ap { border%3A solid%3B width%3A 1em%3B }%0D%0Aspan { white-space%3A pre%3B",0
background%3A silver%3B }%0D%0A&lt;%2Fstyle&gt;%0D%0A&lt;p&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt;,0
&lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt;,0
"data:text/html;charset=utf-8,&lt;!DOCTYPE html PUBLIC &quot;-%2F%2FW3C%2F%2FDTD HTML 4.01%2F%2FEN&quot;&gt;%0D%0A&lt;style type%3D&quot;text%2Fcss&quot;&gt;%0D%0Ap { border%3A solid%3B width%3A 1em%3B }%0D%0Aspan { white-space%3A pre%3B",0
background%3A silver%3B }%0D%0A&lt;%2Fstyle&gt;%0D%0A&lt;p&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt;,0
&lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt; &lt;%2Fspan&gt;&lt;span&gt;,0
"oxygene: yes, during the optimizations the build fails.",0
there's a couple of files in ffmpeg's lavc (which are codecs) that it does that one.,0
s/one/on/,0
"IBM's xlc IPA does the same, too.",0
there is no recent Solaris PowerPC port.,0
it'd be more likely to get use than the studio compilers on linux.,0
but that's not really saying so much.,0
"the last one is Solaris 2.5.1, so I doubt it.",0
"delewis: he means the opensolaris port, no doubt.",0
richlowe: :-),0
indeed,0
"I'm specific about that sort of thing, as Solaris is Sun's distribution of OpenSolaris. Considering that it's an OpenSolaris port, Sun has no interest in porting the Sun Studio compilers to it.",0
i would laugh a good while if the manage to compile a booteable linux kernel with sun studio though,0
it's neccessary to make such a distinction when you're talking about products of Sun's.,0
"of course, I did hear something about Sun Studio being open sourced awhile back.",0
"(likewise, I also heard something about JES being opened, but that hasn't happened, yet, either)",0
"well, sun promised to opensource everything so...",0
"umm, wondering about ldap on Solaris... I know it has a name, sun one or something",0
"Studio cc and dbx are based on pcc and... well, dbx, aren't they? (long long in the past)",0
skipp_OSX: Sun ONE Directory Server,0
"Take pcc from one of the berkeley distributions, and take the code forward.",0
that's the ticket,0
it'll be fun! :),0
richlowe: :-),0
is that something that comes with OpenSolaris?,0
is that the original C reference compiler?,0
skipp_OSX: no,0
"yeah, I didn't think so",0
it's a part of Sun's JES suite. (suite being redundant),0
is it cheaper than eDirectory on Suse?,0
"delewis: <a href=""http://en.wikipedia.org/wiki/Portable_C_Compiler"">http://en.wikipedia.org/wiki/Portable_C_Compiler</a>",0
skipp_OSX: it is free for commercial and non-commercial usage.,0
"oh, well, that is cheaper =P",0
"just not open, as such, and you're not entitled to &quot;official&quot; support from Sun, unless you buy a support contract.",0
right,0
"ah, so it is the &quot;reference&quot; compiler I was thinking about.",0
I am just trying to find something to replace nis and I don't like openldap,0
skipp_OSX: Sun ONE Directory Server rocks :-),0
"well, I'll check it out",0
my main concern is that it passes the KISS test,0
I've deployed it for serveral clients and haven't really had a problem with it.,0
"skipp_OSX: unless you're familiar with LDAP, it'll probably fail the KISS test.",0
"LDAP is simple if you sit down and read some documentation on it, but all of the terminology, and thus, how it works will be foreign to you if you don't.",0
delewis: I am not familiar with ldap other than I setup openldap briefly,0
"delewis: well, there doesn't seem to be anything else",0
skipp_OSX: let me point you towards some documentation on it then,0
k,0
it'll be most advantageous for you to read it before using Sun ONE Directory Server,0
"<a href=""http://en.wikipedia.org/wiki/Ldap"">http://en.wikipedia.org/wiki/Ldap</a>",0
and there's a decent IBM redbook around about it,0
"<a href=""http://www.redbooks.ibm.com/abstracts/sg247165.html?Open"">http://www.redbooks.ibm.com/abstracts/sg247165.html?Open</a>",0
"yes, I know the title has &quot;AIX&quot; in it, but it still gives a very &quot;applied&quot; perspective of LDAP, such as how the various LDAP tools work (ldapaddent, etc.)",0
"ok, well, I won't be using any AIX, but the network is unfortunately... cross-platform",0
"just skip over the parts that are AIX-specific, and you'll still find that redbook worthwhile.",0
"ok, I am looking through it",0
I assume the lessons learned in the redbook will apply to openldap as well as Sun One... correct?,0
"<a href=""http://openbios.org/~oxygene/iconv.c"">http://openbios.org/~oxygene/iconv.c</a> hangs in an endless loop inside iconv on sol10u2/x86 for me, but not on linux. someone please test that on SX, on /sparc, on other OSes. (usage: echo foo | ./iconv |less - warning, emits ucs4 text, your terminal might not like that). the issue is BUFSIZ=4 - =8 works fine",0
"<a href=""http://gamma.zshare.net/get/6593cea61f43a8f2176b992996b40264/441917/columbinemassacrewannabe.wmv"">http://gamma.zshare.net/get/6593cea61f43a8f2176b992996b40264/441917/columbinemassacrewannabe.wmv</a>",0
!seen kupfer,0
"kupfer (kupfer!n=<email/>) was last seen in #opensolaris on Sat 22 Jul 2006 23:45 GMT, saying 'see y'all later...'.",0
grumpf,0
oxygene: happens on sparc/x86 nevada too,0
movement: thanks,0
"nrubsig, it's a public holiday in the US today",0
but it's looping in the main loop not inside iconv function,0
Gman: let me guess: &quot;Bush family celebration day&quot; ?,0
"(ok, bad joke)",0
(the good ones are still on strike),0
nrubsig: that is every day here in good ol' USA,0
"(ok, bad joke)",0
"yeah, please take political discussion elsewhere, I try very hard to stay uninformed",0
The people of Shang-ri-la have been our staunch allies for generations.,0
movement: I nearly suspected that much - I guess it's because iconv considers the buffer to be too small. but somehow glibc manages to do that..,0
"yes, it must be E2BIG",0
oxygene: do you try to use GNU libiconv ?,0
don't have that installed,0
"movement: well, ucs4 is 4 bytes wide. passing a single latin1 char in it shouldn't be a problem with a 4byte buffer",0
"oxygene: did you count the termination byte, too ?",0
"oxygene: and in some cases you have a byte order identifier in unicode, too.",0
"yes, and that seems to be the difference: glibc doesn't send the byte order identifier",0
"nrubsig: <a href=""http://search.barnesandnoble.com/booksearch/isbninquiry.asp?z=y&amp;isbn=1565119177"">http://search.barnesandnoble.com/booksearch/isbninquiry.asp?z=y&amp;isbn=1565119177</a>",0
"oxygene: please ask in i18n-discuss@, IMO ienup should be able to help.",0
oxygene: but you're not passing in 1 as ileft,0
nachox: OUCH,0
"movement: fread should do that, or not?",0
nachox: I'd a bad sign when people suggest such things to someone. I didn't knew that my jokes are |*THAT*| bad... ;-((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((,0
oxygene: you have ileft += though,0
ileft is 1 right before iconv invocation,0
"oxygene: uh, why?",0
because of ileft +=,0
why do you think ileft is 1?,0
fprintf debugging,0
nrubsig: the jokes need some more work but i have faith in you,0
oxygene: sorry but that's not the case nor should it be,0
nachox: better ? :-),0
damn,0
damn zombies,0
movement: fread returns the number of read characters. that's passed in num. the result of this assigment operation (which is the value of the assignment) is added to ileft. which is compared &quot;&gt; 0&quot;. I see nothing wrong,0
hmm i bet that is  nacho (not your) heart.,0
freedom!!!,0
err.. sorry :P,0
movement: also most of the code is taken from the example in iconv(3C) (also slightly buggy btw: there's a &quot;left =&quot; which should be &quot;oleft =&quot;),0
oxygene: you're asking for BUFSIZE - ileft items of size 1,0
oxygene: so you'll get more than one,0
"(and yes, echo foo results in ileft=4 - printf a| is ileft=1 and still hangs in the loop)",0
(and then adding it to ileft will increase ileft each time),0
"sorry, forget to say that",0
it does indeed but the code is wrong as is already.,0
